,thermalZone.TAir,weaBus.TDryBul,totalHeatingPower.y,weaDat.weaBus.HGloHor
1425,20.316,-16.064,73195.0,0.0
1426,20.277,-16.0,83225.0,0.0
1427,20.275,-16.011,85587.0,0.0
1428,20.264,-16.048,94463.0,0.0
1429,20.234,-16.081,19022.0,0.0
1430,20.135,-16.076,8058.999999999999,0.0
1431,19.997,-16.158,9684.0,0.0
1432,19.936,-16.207,11994.0,0.0
1433,19.827,-16.221,8464.0,0.0
1434,19.763,-16.167,11360.0,0.0
1435,19.724,-16.078,13448.0,0.0
1436,19.668,-16.036,17146.0,0.0
1437,19.653,-16.146,28085.0,0.0
1438,19.644,-16.162,35990.0,0.0
1439,19.66,-16.104,37842.0,0.0
1440,19.67,-16.117,37619.0,0.0
1441,19.645,-16.036,4929.0,0.0
1442,19.558,-15.817,7577.0,0.0
1443,19.482,-15.596,8317.0,0.0
1444,19.402,-15.423,8125.0,0.0
1445,19.329,-15.302,8325.0,0.0
1446,19.262,-15.288,8451.0,0.0
1447,19.214,-15.324,8489.0,0.0
1448,19.151,-15.394,8593.0,0.0
1449,19.091,-15.4,8730.0,0.0
1450,19.089,-15.354,8154.0,0.0
1451,19.033,-15.262,8159.000000000001,0.0
1452,18.984,-15.184,7731.0,0.0
1453,18.987,-15.092,3466.0,0.0
1454,18.942,-15.002,7628.0,0.0
1455,18.902,-14.942,15215.0,0.0
1456,18.869,-14.867,14877.0,0.0
1457,18.815,-14.815,7913.0,0.0
1458,18.82,-14.803,10385.0,0.0
1459,18.798,-14.846,10166.0,0.0
1460,18.805,-14.89,14786.0,0.0
1461,18.806,-14.875,15551.0,0.0
1462,18.862,-14.784,28726.0,0.0
1463,18.887,-14.641,35429.0,0.0
1464,18.923,-14.526,36343.0,0.0
1465,18.95,-14.441,36906.0,0.0
1466,18.975,-14.364,37308.0,0.0
1467,18.997,-14.272,37798.0,0.0
1468,19.067,-14.173,37193.0,0.0
1469,19.093,-14.182,69379.0,0.006
1470,19.143,-14.194,74726.0,3.147
1471,19.192,-14.276,82675.0,10.915
1472,19.247,-14.337,81033.0,23.942
1473,19.282,-14.171,90177.0,39.805
1474,19.323,-13.927,103977.0,45.046
1475,19.422,-13.714,100031.0,90.932
1476,19.569,-13.538,73420.0,103.924
1477,19.663,-13.286,88366.0,114.997
1478,19.758,-12.42,92073.0,128.717
1479,19.853,-11.989,93233.0,155.02
1480,19.938,-11.931,94072.0,221.887
1481,20.003,-11.797,82057.0,209.233
1482,20.076,-11.714,77004.0,186.183
1483,20.128,-11.429,76691.0,181.417
1484,20.149,-10.924,89857.0,215.69
1485,20.175,-10.565,94122.0,252.197
1486,20.219,-10.059,96352.0,264.84
1487,20.314,-9.564,78460.0,244.093
1488,20.396,-9.003,73099.0,373.937
1489,20.404,-9.036,73925.0,343.067
1490,20.531,-8.695,78095.0,334.76
1491,20.639,-9.196,77016.0,381.68
1492,20.723,-8.695,66422.0,296.983
1493,20.733,-8.569,87754.0,288.067
1494,20.788,-8.542,88868.0,318.277
1495,20.919,-8.478,62250.0,324.827
1496,21.037,-8.698,70270.0,237.26
1497,20.973,-8.824,74383.0,254.637
1498,20.967,-8.817,68012.0,217.56
1499,20.951,-8.858,64370.00000000001,120.343
1500,20.939,-8.979,52980.0,99.063
1501,20.927,-8.955,66724.0,87.377
1502,20.888,-8.958,66687.0,68.059
1503,20.822,-9.303,68248.0,39.13
1504,20.837,-9.662,69021.0,23.228
1505,20.841,-9.82,70645.0,11.899
1506,20.837,-9.977,73739.0,3.635
1507,20.845,-10.175,69340.0,0.329
1508,20.827,-10.308,70266.0,0.0
1509,20.816,-10.416,83645.0,0.0
1510,20.785,-10.473,49948.0,0.0
1511,20.801,-10.564,72532.0,0.0
1512,20.786,-10.685,72086.0,0.0
1513,20.765,-10.665,72121.0,0.0
1514,20.751,-10.612,73728.0,0.0
1515,20.73,-10.657,67625.0,0.0
1516,20.701,-10.732,72722.0,0.0
1517,20.719,-10.789,75343.0,0.0
1518,20.718,-10.782,74436.0,0.0
1519,20.698,-10.819,79729.0,0.0
1520,20.707,-10.899,74172.0,0.0
1521,20.704,-10.912,75378.0,0.0
1522,20.698,-10.881,75758.0,0.0
1523,20.694,-10.852,76249.0,0.0
1524,20.667,-11.022,76104.0,0.0
1525,20.675,-11.357,6476.0,0.0
1526,20.603,-11.665,10670.0,0.0
1527,20.483,-12.007,5008.0,0.0
1528,20.385,-12.315,8282.0,0.0
1529,20.292,-12.578,8882.0,0.0
1530,20.213,-12.903,9648.0,0.0
1531,20.136,-13.204,6364.0,0.0
1532,20.067,-13.655,4707.0,0.0
1533,19.96,-13.735,8489.0,0.0
1534,19.893,-13.422,9066.0,0.0
1535,19.872,-13.186,10814.0,0.0
1536,19.831,-12.887,6024.0,0.0
1537,19.749,-12.584,6985.0,0.0
1538,19.686,-12.228,8745.0,0.0
1539,19.649,-11.927,8930.0,0.0
1540,19.584,-11.737,6138.0,0.0
1541,19.549,-11.629,6286.0,0.0
1542,19.498,-11.594,8606.0,0.0
1543,19.451,-11.665,8881.0,0.0
1544,19.386,-11.78,7614.0,0.0
1545,19.363,-11.738,4570.0,0.0
1546,19.318,-11.6,7500.0,0.0
1547,19.289,-11.587,8124.000000000001,0.0
1548,19.231,-11.593,8790.0,0.0
1549,19.172,-11.58,9581.0,0.0
1550,19.086,-11.505,4934.0,0.0
1551,19.084,-11.382,6700.0,0.0
1552,19.086,-11.328,10495.0,0.0
1553,19.078,-11.336,10578.0,0.0
1554,19.096,-11.319,5950.0,0.0
1555,19.076,-11.286,12245.0,0.0
1556,19.114,-11.336,15469.0,0.0
1557,19.128,-11.488,31792.0,0.0
1558,19.143,-11.527,33624.0,0.0
1559,19.202,-11.52,19259.0,0.0
1560,19.248,-11.517,27785.0,0.0
1561,19.263,-11.518,35421.0,0.0
1562,19.332,-11.396,35196.0,0.0
1563,19.345,-11.198,36049.0,0.0
1564,19.368,-11.146,35977.0,0.0
1565,19.385,-11.083,68858.0,0.0
1566,19.472,-10.981,77058.0,2.346
1567,19.508,-10.884,80728.0,12.485
1568,19.535,-10.765,84842.0,23.608
1569,19.564,-10.493,93095.0,41.72
1570,19.591,-10.12,93767.0,55.301
1571,19.703,-9.627,92576.0,80.692
1572,19.734,-9.172,77719.0,88.637
1573,19.775,-8.664,77420.0,107.258
1574,19.822,-8.21,76688.0,143.297
1575,19.85,-7.772,76931.0,150.077
1576,19.906,-7.305,79128.0,179.82
1577,20.076,-7.076,70099.0,205.69
1578,20.182,-6.915,76368.0,249.273
1579,20.232,-6.556,68277.0,264.72
1580,20.342,-5.926,83396.0,207.813
1581,20.433,-5.521,73673.0,289.723
1582,20.466,-5.846,80704.0,279.407
1583,20.513,-5.89,84377.0,277.587
1584,20.557,-5.112,67535.0,358.49
1585,20.621,-5.072,75499.0,473.287
1586,20.713,-4.509,73615.0,428.527
1587,20.808,-4.348,39089.0,407.857
1588,20.862,-4.43,84892.0,409.73
1589,20.954,-4.34,76472.0,323.38
1590,21.096,-3.82,74198.0,365.083
1591,21.155,-3.562,72363.0,298.79
1592,21.226,-3.693,67975.0,301.837
1593,21.309,-3.604,65859.0,275.073
1594,21.404,-3.655,43619.0,235.433
1595,21.484,-3.828,47233.0,222.833
1596,21.498,-3.882,48551.0,183.093
1597,21.5,-4.192,47170.0,135.24
1598,21.443,-4.643,53868.0,88.34
1599,21.358,-4.923,54047.0,56.565
1600,21.331,-5.108,52351.0,65.934
1601,21.291,-5.433,52874.0,26.83
1602,21.241,-5.881,61355.0,6.81
1603,21.216,-6.229,49867.0,0.469
1604,21.177,-6.485,65203.0,0.0
1605,21.122,-6.599,49201.0,0.0
1606,21.1,-6.685,57220.0,0.0
1607,21.102,-6.85,65685.0,0.0
1608,21.095,-6.87,70026.0,0.0
1609,21.08,-6.822,70957.0,0.0
1610,21.063,-6.615,69724.0,0.0
1611,21.058,-6.367,59144.0,0.0
1612,21.084,-6.26,54303.0,0.0
1613,21.129,-6.123,64282.0,0.0
1614,21.153,-5.976,46021.0,0.0
1615,21.129,-5.89,51605.0,0.0
1616,21.113,-5.948,53760.0,0.0
1617,21.103,-6.111,67577.0,0.0
1618,21.082,-6.221,68784.0,0.0
1619,21.072,-6.265,72255.0,0.0
1620,21.048,-6.282,75683.0,0.0
1621,21.012,-6.263,12509.0,0.0
1622,20.921,-6.277,8178.000000000001,0.0
1623,20.846,-6.248,5242.0,0.0
1624,20.746,-6.223,8351.0,0.0
1625,20.689,-6.201,9410.0,0.0
1626,20.58,-6.234,8005.000000000001,0.0
1627,20.522,-6.231,5799.0,0.0
1628,20.469,-6.218,8044.000000000001,0.0
1629,20.428,-6.213,9311.0,0.0
1630,20.341,-6.219,7737.0,0.0
1631,20.307,-6.168,5652.0,0.0
1632,20.254,-6.09,7839.0,0.0
1633,20.178,-5.974,8835.0,0.0
1634,20.169,-5.868,7817.0,0.0
1635,20.135,-5.814,5796.0,0.0
1636,20.085,-5.759,8041.0,0.0
1637,20.049,-5.745,8507.0,0.0
1638,19.998,-5.728,10808.0,0.0
1639,19.973,-5.762,6237.0,0.0
1640,19.938,-5.763,6770.0,0.0
1641,19.912,-5.739,8767.0,0.0
1642,19.869,-5.763,8491.0,0.0
1643,19.82,-5.79,5339.0,0.0
1644,19.783,-5.813,7737.0,0.0
1645,19.766,-5.851,8712.0,0.0
1646,19.718,-5.875,7140.0,0.0
1647,19.686,-5.791,4453.0,0.0
1648,19.647,-5.708,7624.0,0.0
1649,19.619,-5.646,9002.0,0.0
1650,19.604,-5.625,7103.0,0.0
1651,19.566,-5.566,5396.0,0.0
1652,19.492,-5.541,8247.0,0.0
1653,19.447,-5.503,8180.0,0.0
1654,19.467,-5.439,10332.0,0.0
1655,19.477,-5.358,10362.0,0.0
1656,19.499,-5.3,15269.0,0.0
1657,19.533,-5.233,17674.0,0.0
1658,19.588,-5.218,18674.0,0.0
1659,19.635,-5.178,33249.0,0.0
1660,19.669,-5.117,36161.0,0.0
1661,19.749,-5.111,51964.0,0.19
1662,19.824,-5.106,62771.0,4.042
1663,19.889,-5.07,68573.0,12.796
1664,19.92,-4.963,91780.0,26.142
1665,20.027,-4.899,95938.0,40.482
1666,20.135,-4.795,85237.0,58.998
1667,20.172,-4.545,76539.0,79.457
1668,20.213,-4.253,76103.0,109.013
1669,20.263,-4.051,74139.0,125.183
1670,20.312,-3.821,97311.0,186.807
1671,20.355,-3.515,81075.0,213.11
1672,20.404,-3.206,79390.0,244.377
1673,20.459,-3.048,79885.0,207.387
1674,20.504,-2.841,78108.0,226.97
1675,20.565,-2.483,77106.0,261.23
1676,20.644,-2.275,76824.0,281.993
1677,20.664,-2.143,70225.0,272.243
1678,20.712,-1.978,66379.0,245.493
1679,20.78,-1.806,68843.0,240.36
1680,20.797,-1.536,70206.0,232.823
1681,20.825,-1.69,58360.0,231.89
1682,20.832,-1.84,73096.0,238.517
1683,20.848,-1.79,72215.0,233.193
1684,20.931,-1.833,74105.0,219.237
1685,20.978,-1.683,68850.0,197.953
1686,21.042,-1.778,44613.0,183.263
1687,21.059,-1.918,65809.0,165.967
1688,21.084,-1.896,54913.0,94.862
1689,21.095,-1.966,48099.0,148.857
1690,21.128,-2.096,45940.0,131.117
1691,21.202,-2.069,46122.0,100.958
1692,21.245,-2.184,55753.0,82.847
1693,21.256,-2.399,51787.0,74.43
1694,21.26,-2.44,52867.0,60.995
1695,21.222,-2.485,66737.0,48.467
1696,21.244,-2.829,51868.0,28.501
1697,21.244,-3.167,50243.0,16.16
1698,21.214,-3.38,49790.0,4.77
1699,21.205,-3.423,49490.0,0.032
1700,21.222,-3.542,47082.0,0.0
1701,21.218,-3.655,45382.0,0.0
1702,21.218,-3.733,43794.0,0.0
1703,21.198,-3.773,66111.0,0.0
1704,21.174,-3.862,68383.0,0.0
1705,21.179,-3.957,54344.0,0.0
1706,21.17,-4.017,53665.0,0.0
1707,21.171,-4.078,49317.0,0.0
1708,21.141,-4.199,47631.0,0.0
1709,21.13,-4.209,49228.0,0.0
1710,21.137,-4.21,48424.0,0.0
1711,21.116,-4.291,55281.0,0.0
1712,21.117,-4.39,63969.0,0.0
1713,21.122,-4.41,63239.0,0.0
1714,21.151,-4.372,66227.0,0.0
1715,21.186,-4.312,55177.0,0.0
1716,21.197,-4.346,52720.0,0.0
1717,21.129,-4.416,9864.0,0.0
1718,21.091,-4.495,5297.0,0.0
1719,21.066,-4.517,12500.0,0.0
1720,20.981,-4.52,7646.0,0.0
1721,20.894,-4.519,5916.0,0.0
1722,20.825,-4.499,6279.0,0.0
1723,20.768,-4.483,8145.0,0.0
1724,20.721,-4.462,8535.0,0.0
1725,20.669,-4.447,6070.0,0.0
1726,20.619,-4.463,6298.0,0.0
1727,20.567,-4.46,8079.000000000001,0.0
1728,20.533,-4.437,6846.0,0.0
1729,20.474,-4.458,5297.0,0.0
1730,20.437,-4.479,7126.0,0.0
1731,20.408,-4.501,9154.0,0.0
1732,20.376,-4.518,6013.0,0.0
1733,20.356,-4.572,4378.0,0.0
1734,20.335,-4.597,7444.0,0.0
1735,20.312,-4.549,9549.0,0.0
1736,20.286,-4.512,6293.0,0.0
1737,20.231,-4.458,4778.0,0.0
1738,20.191,-4.445,8221.0,0.0
1739,20.157,-4.454,7758.0,0.0
1740,20.141,-4.443,5361.0,0.0
1741,20.128,-4.439,6684.0,0.0
1742,20.108,-4.47,8157.999999999999,0.0
1743,20.074,-4.504,5751.0,0.0
1744,20.031,-4.511,4416.0,0.0
1745,19.955,-4.48,8061.999999999999,0.0
1746,19.948,-4.411,8771.0,0.0
1747,19.929,-4.369,4826.0,0.0
1748,19.935,-4.312,7439.0,0.0
1749,19.934,-4.23,12206.0,0.0
1750,19.947,-4.152,24168.0,0.0
1751,19.902,-4.115,31126.0,0.0
1752,19.913,-4.171,40224.0,0.0
1753,19.958,-4.106,48934.0,0.0
1754,19.991,-4.017,48555.0,0.0
1755,20.058,-3.991,50086.0,0.0
1756,20.115,-3.905,49798.0,0.0
1757,20.144,-3.841,48872.0,0.092
1758,20.181,-3.859,75113.0,2.92
1759,20.256,-3.836,61845.0,6.977
1760,20.284,-3.746,92000.0,14.679
1761,20.376,-3.633,75068.0,34.102
1762,20.404,-3.495,70639.0,47.944
1763,20.465,-3.411,76396.0,51.198
1764,20.491,-3.301,73830.0,58.814
1765,20.54,-3.218,61971.0,52.956
1766,20.592,-3.173,73443.0,52.06
1767,20.601,-3.003,72529.0,69.422
1768,20.621,-2.919,72346.0,76.664
1769,20.662,-2.805,71366.0,95.53
1770,20.712,-2.496,68819.0,91.227
1771,20.734,-2.2,69688.0,101.1
1772,20.753,-2.234,55681.0,104.427
1773,20.757,-2.264,57463.0,104.197
1774,20.752,-2.17,72612.0,90.335
1775,20.747,-2.203,73487.0,86.597
1776,20.745,-2.132,74971.0,75.078
1777,20.784,-2.125,56302.0,85.703
1778,20.796,-2.043,51773.0,94.895
1779,20.808,-1.984,50838.0,108.558
1780,20.812,-1.835,60406.0,110.35
1781,20.849,-1.817,72258.0,112.167
1782,20.921,-1.808,72662.0,120.073
1783,21.017,-1.933,87554.0,131.2
1784,21.084,-1.775,69709.0,120.37
1785,21.116,-1.769,55649.0,110.15
1786,21.127,-1.657,50084.0,94.199
1787,21.156,-1.532,49812.0,63.466
1788,21.173,-1.491,50415.0,50.916
1789,21.181,-1.591,51043.0,30.772
1790,21.181,-1.762,50235.0,22.314
1791,21.185,-1.888,49617.0,13.778
1792,21.18,-1.92,49097.0,8.034
1793,21.222,-1.904,47504.0,2.437
1794,21.237,-1.886,44509.0,0.013
1795,21.232,-1.902,43832.0,0.0
1796,21.223,-1.929,43139.0,0.0
1797,21.221,-1.925,56052.0,0.0
1798,21.234,-1.955,51372.0,0.0
1799,21.232,-2.11,24855.0,0.0
1800,21.2,-2.385,64529.0,0.0
1801,21.211,-2.485,48511.0,0.0
1802,21.201,-2.467,49452.0,0.0
1803,21.171,-2.448,47496.0,0.0
1804,21.152,-2.425,46430.0,0.0
1805,21.134,-2.42,44819.0,0.0
1806,21.124,-2.367,42358.0,0.0
1807,21.128,-2.368,49616.0,0.0
1808,21.111,-2.361,64804.0,0.0
1809,21.081,-2.368,63675.0,0.0
1810,21.079,-2.327,46944.0,0.0
1811,21.071,-2.298,48295.0,0.0
1812,21.049,-2.27,48389.0,0.0
1813,21.041,-2.13,13157.0,0.0
1814,20.952,-1.952,7163.0,0.0
1815,20.901,-1.841,8808.0,0.0
1816,20.841,-1.841,6437.0,0.0
1817,20.805,-1.898,5147.0,0.0
1818,20.736,-2.033,7374.0,0.0
1819,20.685,-2.159,9043.0,0.0
1820,20.66,-2.152,6202.0,0.0
1821,20.628,-2.15,2799.0,0.0
1822,20.577,-2.094,7753.0,0.0
1823,20.541,-1.98,9513.0,0.0
1824,20.518,-1.91,6452.0,0.0
1825,20.48,-1.911,4294.0,0.0
1826,20.407,-1.962,7639.0,0.0
1827,20.384,-2.041,7524.0,0.0
1828,20.334,-2.19,6398.0,0.0
1829,20.319,-2.304,5554.0,0.0
1830,20.314,-2.284,7828.0,0.0
1831,20.297,-2.2,6513.0,0.0
1832,20.25,-2.098,5043.0,0.0
1833,20.199,-2.05,6649.0,0.0
1834,20.168,-2.039,7968.0,0.0
1835,20.159,-2.03,5221.0,0.0
1836,20.139,-1.946,4890.0,0.0
1837,20.124,-1.834,19180.0,0.0
1838,20.096,-1.739,4080.0,0.0
1839,20.061,-1.705,3213.0,0.0
1840,20.021,-1.729,11762.0,0.0
1841,20.003,-1.757,2888.0,0.0
1842,19.977,-1.742,12494.0,0.0
1843,19.946,-1.661,9030.0,0.0
1844,19.904,-1.407,2613.0,0.0
1845,19.913,-0.876,19714.0,0.0
1846,19.884,-0.175,8994.0,0.0
1847,19.873,0.941,24318.0,0.0
1848,19.869,1.67,25075.0,0.0
1849,19.889,2.05,24398.0,0.0
1850,19.906,2.235,27502.0,0.0
1851,19.909,2.307,38140.0,0.0
1852,19.952,2.291,44615.0,0.0
1853,20.007,2.289,47349.0,0.0
1854,20.058,2.251,46982.0,0.883
1855,20.115,2.265,48762.0,6.927
1856,20.165,2.27,49472.0,19.698
1857,20.186,2.285,46881.0,29.945
1858,20.259,2.394,56698.0,55.91
1859,20.326,2.524,69883.0,66.331
1860,20.36,2.691,73980.0,106.23
1861,20.43,2.813,69116.0,108.817
1862,20.498,2.797,68338.0,103.97
1863,20.586,2.903,67915.0,91.756
1864,20.653,2.919,64084.99999999999,74.355
1865,20.737,3.052,47076.0,107.62
1866,20.813,3.331,47832.0,129.877
1867,20.814,3.385,47035.0,155.917
1868,20.838,3.443,48381.0,181.13
1869,20.923,3.655,48314.0,253.263
1870,21.021,3.772,48306.0,387.9
1871,21.2,3.801,47678.0,460.727
1872,21.342,4.012,45123.0,419.31
1873,21.488,4.413,12279.0,440.197
1874,21.62,4.302,63750.0,221.957
1875,21.772,4.349,47217.0,419.487
1876,21.875,4.359,26992.0,314.28
1877,21.934,4.45,33507.0,327.287
1878,21.957,4.637,10230.0,325.24
1879,22.008,4.717,19899.0,352.273
1880,22.069,4.858,16381.0,329.767
1881,22.061,4.855,15169.0,155.943
1882,22.032,4.393,15278.0,87.162
1883,21.976,3.902,15261.0,160.436
1884,21.971,4.139,15987.0,140.065
1885,21.962,4.177,16857.0,59.976
1886,21.969,3.781,4320.0,51.188
1887,21.919,3.511,15012.0,39.326
1888,21.889,3.333,13890.0,14.704
1889,21.837,3.149,14347.0,10.807
1890,21.783,3.003,15138.0,0.669
1891,21.77,2.861,6310.0,0.0
1892,21.697,2.798,2963.0,0.0
1893,21.662,2.768,8643.0,0.0
1894,21.57,2.733,5949.0,0.0
1895,21.551,2.688,6304.0,0.0
1896,21.482,2.652,1006.9999999999999,0.0
1897,21.406,2.808,8321.0,0.0
1898,21.401,2.943,6622.0,0.0
1899,21.368,2.922,6361.0,0.0
1900,21.313,2.77,0.0,0.0
1901,21.282,2.705,11411.0,0.0
1902,21.239,2.653,6366.0,0.0
1903,21.178,2.608,5570.0,0.0
1904,21.129,2.518,0.0,0.0
1905,21.107,2.433,10957.0,0.0
1906,21.068,2.367,5989.0,0.0
1907,21.035,2.304,4582.0,0.0
1908,21.022,2.221,5885.0,0.0
1909,20.995,2.145,7929.0,0.0
1910,20.931,2.096,4921.0,0.0
1911,20.892,2.047,4140.0,0.0
1912,20.9,1.933,12797.0,0.0
1913,20.867,1.848,2285.0,0.0
1914,20.845,1.624,8535.0,0.0
1915,20.794,1.269,5069.0,0.0
1916,20.755,1.017,2261.0,0.0
1917,20.739,0.801,10078.0,0.0
1918,20.733,0.538,2649.0,0.0
1919,20.703,0.21,11598.0,0.0
1920,20.66,-0.068,4216.0,0.0
1921,20.649,-0.32,2649.0,0.0
1922,20.631,-0.489,8307.0,0.0
1923,20.587,-0.557,1785.0,0.0
1924,20.558,-0.646,12639.0,0.0
1925,20.551,-0.716,5784.0,0.0
1926,20.523,-0.824,2204.0,0.0
1927,20.508,-0.857,12236.0,0.0
1928,20.458,-0.897,2138.0,0.0
1929,20.443,-0.957,8542.0,0.0
1930,20.402,-0.965,8195.0,0.0
1931,20.374,-0.977,1977.0,0.0
1932,20.347,-0.998,11231.0,0.0
1933,20.324,-0.999,2915.0,0.0
1934,20.319,-1.013,7009.0,0.0
1935,20.3,-1.051,9194.0,0.0
1936,20.279,-1.056,1967.0,0.0
1937,20.244,-1.061,11482.0,0.0
1938,20.221,-1.153,3482.0,0.0
1939,20.133,-1.348,5522.0,0.0
1940,20.075,-1.595,14697.0,0.0
1941,20.079,-1.733,5402.0,0.0
1942,20.071,-1.869,5207.0,0.0
1943,20.066,-2.02,17573.0,0.0
1944,20.059,-2.377,6906.0,0.0
1945,20.045,-2.63,8974.0,0.0
1946,20.02,-2.827,20082.0,0.0
1947,20.014,-3.062,26915.0,0.0
1948,20.017,-3.241,22809.0,0.0
1949,19.997,-3.394,24809.0,0.137
1950,20.002,-3.478,24702.0,4.391
1951,20.024,-3.612,21129.0,14.876
1952,20.013,-3.68,31903.0,30.656
1953,20.035,-3.543,56312.0,40.339
1954,20.079,-3.24,24664.0,68.231
1955,20.085,-2.886,16268.0,93.559
1956,20.146,-2.621,16558.0,77.848
1957,20.186,-2.693,17826.0,64.429
1958,20.221,-2.993,18335.0,58.331
1959,20.265,-3.253,18055.0,59.767
1960,20.296,-3.432,18484.0,82.277
1961,20.346,-3.317,48602.0,92.303
1962,20.389,-3.283,66604.0,103.765
1963,20.479,-2.98,72380.0,141.733
1964,20.504,-2.68,71972.0,202.04
1965,20.548,-2.474,74781.0,173.237
1966,20.618,-2.402,75060.0,164.227
1967,20.671,-2.352,72322.0,158.597
1968,20.722,-2.419,30095.0,156.78
1969,20.765,-2.322,76455.0,153.727
1970,20.824,-2.213,75236.0,195.87
1971,20.913,-2.288,76508.0,185.89
1972,20.945,-2.322,59995.0,197.637
1973,20.989,-2.19,72410.0,221.213
1974,21.005,-2.121,74639.0,176.0
1975,21.017,-2.361,72529.0,142.52
1976,21.055,-2.407,59637.0,107.334
1977,21.105,-2.701,56596.0,124.237
1978,21.128,-2.839,72403.0,112.547
1979,21.137,-2.896,72920.0,102.142
1980,21.162,-2.928,54363.0,64.19
1981,21.164,-2.882,52809.0,49.576
1982,21.155,-2.933,50356.0,52.804
1983,21.162,-2.894,49152.0,44.34
1984,21.15,-2.869,49291.0,34.39
1985,21.163,-2.934,60905.0,23.306
1986,21.186,-2.931,51406.0,5.775
1987,21.18,-3.027,2966.0,0.285
1988,21.138,-3.268,2820.0,0.0
1989,21.05,-3.42,9130.0,0.0
1990,20.977,-3.478,6205.0,0.0
1991,20.944,-3.576,4721.0,0.0
1992,20.827,-3.693,4754.0,0.0
1993,20.802,-3.871,9979.0,0.0
1994,20.756,-3.974,6729.0,0.0
1995,20.697,-4.133,6235.0,0.0
1996,20.636,-4.27,5467.0,0.0
1997,20.605,-4.431,7868.0,0.0
1998,20.58,-4.651,6232.0,0.0
1999,20.544,-4.775,4687.0,0.0
2000,20.485,-4.867,7098.0,0.0
2001,20.425,-4.971,8512.0,0.0
2002,20.437,-5.056,6225.0,0.0
2003,20.437,-5.159,2772.0,0.0
2004,20.419,-5.279,6862.0,0.0
2005,20.321,-5.362,6924.0,0.0
2006,20.305,-5.499,4725.0,0.0
2007,20.275,-5.641,7332.0,0.0
2008,20.234,-5.704,7712.0,0.0
2009,20.22,-5.777,8477.0,0.0
2010,20.206,-5.815,7104.0,0.0
2011,20.203,-5.851,7052.0,0.0
2012,20.179,-6.077,10594.0,0.0
2013,20.177,-6.291,14983.0,0.0
2014,20.223,-6.447,16152.999999999998,0.0
2015,20.245,-6.604,17457.0,0.0
2016,20.301,-6.766,18779.0,0.0
2017,20.258,-6.931,7778.0,0.0
2018,20.203,-7.108,4529.0,0.0
2019,20.158,-7.289,8512.0,0.0
2020,20.111,-7.496,13536.0,0.0
2021,20.029,-7.736,3559.0,0.0
2022,19.996,-7.879,6834.0,0.0
2023,19.97,-8.02,16094.000000000002,0.0
2024,19.941,-8.082,5977.0,0.0
2025,19.911,-8.156,7829.0,0.0
2026,19.857,-8.349,17239.0,0.0
2027,19.83,-8.361,5683.0,0.0
2028,19.8,-8.236,9021.0,0.0
2029,19.778,-8.094,17936.0,0.0
2030,19.736,-8.066,5002.0,0.0
2031,19.71,-8.158,9494.0,0.0
2032,19.673,-8.332,17793.0,0.0
2033,19.638,-8.448,6704.0,0.0
2034,19.607,-8.55,22821.0,0.0
2035,19.574,-8.717,13352.0,0.0
2036,19.576,-8.899,25880.0,0.0
2037,19.578,-8.93,23912.0,0.0
2038,19.574,-8.931,21002.0,0.0
2039,19.592,-8.913,39331.0,0.0
2040,19.604,-8.964,47138.0,0.0
2041,19.635,-8.983,47289.0,0.0
2042,19.672,-8.94,67202.0,0.0
2043,19.714,-8.898,52082.0,0.0
2044,19.753,-8.88,50266.0,0.0
2045,19.793,-8.845,68440.0,0.356
2046,19.821,-8.845,74139.0,5.315
2047,19.907,-8.802,88972.0,16.677
2048,19.925,-8.742,92528.0,36.254
2049,19.988,-8.61,69459.0,65.493
2050,20.073,-8.386,73348.0,84.643
2051,20.14,-8.063,73656.0,98.747
2052,20.2,-8.011,91291.0,134.52
2053,20.265,-7.945,80472.0,184.763
2054,20.3,-7.764,73331.0,151.13
2055,20.308,-7.507,66333.0,181.127
2056,20.355,-7.204,76892.0,195.143
2057,20.394,-6.969,78032.0,192.877
2058,20.431,-6.853,95582.0,204.31
2059,20.499,-6.694,73196.0,234.023
2060,20.542,-6.406,73187.0,210.527
2061,20.534,-6.21,71278.0,214.84
2062,20.603,-6.141,71802.0,267.257
2063,20.621,-6.218,65937.0,362.037
2064,20.727,-6.031,53862.0,392.637
2065,20.779,-5.853,64058.00000000001,273.24
2066,20.779,-5.695,75326.0,248.58
2067,20.806,-5.44,79367.0,255.963
2068,20.856,-5.196,74129.0,232.11
2069,20.902,-5.267,65605.0,211.203
2070,20.998,-5.327,69125.0,179.81
2071,21.022,-5.305,75195.0,175.543
2072,21.032,-5.329,63540.0,137.853
2073,21.057,-5.387,50303.0,129.38
2074,21.066,-5.334,47519.0,108.282
2075,21.089,-5.374,47619.0,53.514
2076,21.141,-5.528,47034.0,44.318
2077,21.097,-5.802,66244.0,41.096
2078,21.086,-6.008,67233.0,21.808
2079,21.11,-6.146,52413.0,28.036
2080,21.124,-6.192,53741.0,25.279
2081,21.103,-6.208,64631.0,8.966
2082,21.047,-6.311,64672.0,0.686
2083,21.032,-6.405,67392.0,0.0
2084,21.029,-6.433,52385.0,0.0
2085,20.996,-6.487,53268.0,0.0
2086,20.985,-6.673,62414.0,0.0
2087,20.962,-6.992,6124.0,0.0
2088,20.963,-7.454,75205.0,0.0
2089,20.972,-7.836,58464.0,0.0
