,thermalZone.TAir,weaBus.TDryBul,totalHeatingPower.y,weaDat.weaBus.HGloHor
1011,20.3806875,5.097859,799.333333333333,221.5076
1014,20.2254375,4.99461,1342.0,126.188633333333
1017,20.0440625,5.082599,56.6666666666667,221.08513333333295
1020,20.2226875,5.60801266666667,1477.33333333333,362.6207
1023,20.83825,5.79569466666667,808.0,362.831633333333
1026,21.1200625,5.602416,626.666666666667,225.4148
1029,20.809875,5.35115566666667,44.6666666666667,155.05176666666702
1032,20.5771875,5.90861033333333,1495.33333333333,289.0194
1035,21.011125,6.12274166666667,148.0,290.95520000000005
1038,21.3009375,6.190389,46.0,259.17069999999995
1041,21.349187500000003,6.007792,582.0,200.45863333333295
1044,21.157875,5.71990833333333,1052.66666666667,146.427966666667
1047,20.997875,5.33233466666667,1040.0,102.781153333333
1050,20.806625,5.079041,42.0,56.38888
1053,20.462375,5.106506,2077.33333333333,57.72644
1056,20.355,5.12736133333333,1240.0,66.84299
1059,20.216375000000003,5.058695,1605.33333333333,40.2325166666667
1062,20.0929375,4.89542633333333,697.333333333333,44.2100166666667
1065,19.9083125,4.80032931034483,2170.0,35.9030413793103
1068,19.8995,4.736225,3862.66666666667,7.251004
1071,19.98875,4.85016,1886.66666666667,6.33583
1074,19.963375000000003,4.773358,3238.0,0.6687810000000001
1077,20.0423125,4.87304733333333,2948.66666666667,-4.083092666666601
1080,20.0273125,4.65332166666667,1878.0,-4.22389
1083,19.9635625,4.322202,4228.0,-4.22389
1086,20.064750000000004,4.24387533333333,2173.33333333333,-4.22389
1089,20.0691875,4.29931533333333,3076.0,-4.22389
1092,20.0158125,4.34993379310345,3324.66666666667,-4.22389
1095,19.9576875,4.31257344827586,2640.0,-4.22389
1098,20.015625000000004,4.19576448275862,4628.0,-4.22389
1101,20.134625,4.14999068965517,1058.0,-4.22389
1104,19.983,3.9090075862069,3405.33333333333,-4.22389
1107,19.9010625,3.68117862068966,3625.33333333333,-4.22389
1110,19.892125,3.63645551724138,1590.66666666667,-4.22389
1113,19.8013125,3.72202666666667,3569.33333333333,-4.22389
1116,19.798375,3.61368933333333,1835.33333333333,-4.22389
1119,19.7446875,3.64119206896552,5141.33333333333,-4.22389
1122,19.942625,3.35969172413793,4197.33333333333,-4.22389
1125,20.0539375,3.33750233333333,1640.0,-4.22389
1128,20.0065,3.13922896551724,4980.66666666667,-4.22389
1131,20.159687500000004,3.059795,1712.0,-4.22389
1134,20.0081875,2.95243793103448,2552.66666666667,-4.22389
1137,19.8505,3.016563,4268.66666666667,-4.22389
1140,19.872750000000003,2.72461,1968.66666666667,-4.22389
1143,19.80275,2.355348,4006.0,-4.22389
1146,19.7863125,2.252607,1278.66666666667,-4.1886906666666
1149,19.5455,2.041015,4127.33333333333,-4.22389
1152,19.615375,1.98455933333333,4786.0,-4.22389
1155,19.862250000000003,1.96167,3085.33333333333,-4.22389
1158,19.935125,1.67429633333333,3963.33333333333,-4.22389
